X,Y,osm_id,osm_type,completeness,#loc+amenity,#meta+healthcare,#loc +name,#meta +operator,#geo+bounds+url,#meta +speciality,#meta +operator_type,#contact +phone,#status+operational_status,#access +hours,#capacity +beds,#capacity +staff,#meta +health_amenity_type,#meta+dispensing,#meta+wheelchair,#meta+emergency,#meta+insurance,#meta+water_source,#meta+electricity,#meta+is_in_health_area,#meta+is_in_health_zone,#contact +url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,#meta +id
115.7622891,-32.34769927,2099936757,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,71571946,2,2019/06/24 18:18:04+00,b12629e535774b26990ea79b024e10fe
115.7625144,-32.34599975,2099936748,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,71571946,2,2019/06/24 18:18:04+00,c5e89ccfdbb44e1da4227edcdad7ce10
115.7630118,-32.31055855,768968630,node,9.375,hospital,,Waikiki Private Hospital,,,,,,,,,,,,,,,,,,,,,,,,4959572,1,2010/06/11 03:10:20+00,8cc60798b9704539b726c443713e6140
115.7630231,-31.74377786,736465332,node,12.5,pharmacy,pharmacy,Chemist Warehouse,,,,,,,,,,,,,,,,,,,,,,,,100086393,4,2021/02/27 08:12:55+00,0488f5fe153b484dacc05c9ca6cafa4c
115.7635071,-31.99644631,5611017733,node,21.875,,physiotherapist,Orthology Physio,,,,,,,,,,,,,,,,,,,,525,Stirling Highway,6011,COTTESLOE,68067006,4,2019/03/12 15:38:18+00,75af0d9320a249d58f8dda46e94dac4b
115.7635976,-31.99653021,571548383,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,114151082,2,2021/11/23 18:05:51+00,2cf6dfffb81d4343922aeb9a07390d75
115.7640912,-32.53033281,9412510872,node,18.75,pharmacy,pharmacy,Mandurah Discount Drug Store,,,,,,,Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su 09:00-17:00,,,,yes,,,,,,,,,,,,,116221518,2,2022/01/16 16:48:41+00,3a829bbe90354382913afb7d9af8dae1
115.7642986,-33.97989495,8193413159,node,15.625,doctors,doctor,Nannup Medical Centre,,,,,,,Th-Su 09:00-17:00,,,,,,,,,,,,,,,,,118386475,2,2022/03/12 04:41:32+00,fa98bd29c7914568a62dc24dbb01c46a
115.7643396,-33.97842351,1827529452,node,18.75,pharmacy,pharmacy,Nannup Pharmacy,,,,,,,Mo-Fr 09:00-17:00; Sa 09:00-12:00,,,,yes,,,,,,,,,,,,,108953982,5,2021/07/31 18:47:33+00,5c356f0509774462a6b81480bc3ec496
115.7643428,-33.97996226,8193413158,node,12.5,clinic,,Chiropractor,,,,,,,Th 14:00-17:00; Fr 09:00-12:00; Sa 09:00-14:00,,,,,,,,,,,,,,,,,132017165,4,2023/02/02 19:57:56+00,2f51b1db524b4e23bdbf7f6decedbca2
115.7645701,-32.04219625,9938417670,node,18.75,doctors,,East Fremantle,,,,,,,"Mo, Tu 08:00-18:00; We, Th 08:00-17:30; Fr 08:00-17:00; Sa 08:30-12:00",,,,,,,,,,,,,12,Silas st,,,144162847,2,2023/11/18 06:08:11+00,6abb2b6cdc3f4f7396b30e02559fac49
115.7645701,-32.04219625,9938417670,node,18.75,doctors,,East Fremantle,,,,,,,"Mo, Tu 08:00-18:00; We, Th 08:00-17:30; Fr 08:00-17:00; Sa 08:30-12:00",,,,,,,,,,,,,12,Silas st,,,144162847,2,2023/11/18 06:08:11+00,6abb2b6cdc3f4f7396b30e02559fac49
115.764733,-31.72858583,713354991,node,12.5,pharmacy,pharmacy,Chemart,,,,,,,,,,,,,,,,,,,,,,,,106530601,3,2021/06/17 12:36:34+00,73754b0d0b644fe98f7a2aa9237db68e
115.7647814,-31.91259761,4024827203,node,9.375,pharmacy,,Ocean Village Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,37425750,1,2016/02/25 01:15:26+00,8baddb0fba164a9ca934a6bdac781117
115.764997,-31.74411984,736465244,node,12.5,pharmacy,pharmacy,Wizard Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,106530601,4,2021/06/17 12:36:34+00,0f319de56d734617a50c56882fe1b70f
115.7651001,-31.74370125,8899798869,node,25,clinic,vaccination_centre,Joondalup COVID-19 Vaccination Community Clinic,,,vaccination,,,,,,,,,,,,,,,,,420,Joondalup Drive,6027,,116045656,4,2022/01/12 00:23:19+00,6bdb9c5b770a4b8eb27a6cac85e08fcb
115.7656667,-31.76985623,7862202248,node,15.625,pharmacy,pharmacy,Amcal,,,,,,,,,,,yes,,,,,,,,,,,,,113711618,2,2021/11/12 20:44:25+00,4bec58ec9bab452baf467883bd622a99
115.7659874,-31.78439648,4315609341,node,15.625,clinic,clinic,Craigie Medical & Dental Centre,,,,,,,,,,,,,no,,,,,,,,,,,113711618,3,2021/11/12 20:44:25+00,cccf0d4497f34688ab81a0003505bd89
115.7660215,-31.7703987,7862254435,node,12.5,,alternative,Belridge Chiropractor,,,chiropractic,,,,,,,,,,,,,,,,,,,,,90200995,1,2020/08/31 16:02:48+00,f0ceaddbc6844350b15bbe2d6a9e793b
115.7660873,-31.77046593,7862254436,node,12.5,dentist,dentist,Dental O So Gentle,,,,,,,,,,,,,,,,,,,,,,,,90200995,1,2020/08/31 16:02:48+00,e971ad28ecbf4c6dbb9a94197a508ba2
115.766142,-31.74323304,2961033333,node,12.5,pharmacy,pharmacy,Wizard Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,106530601,3,2021/06/17 12:36:34+00,2a1dd31ddac240f68baa4a9337f38f75
115.7666653,-31.77032343,7862251316,node,12.5,clinic,clinic,Belridge Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,90200825,1,2020/08/31 15:58:36+00,d32bde13f4364f1c8fc6b0ad502ff692
115.7668327,-31.78438994,4315609342,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,113171264,2,2021/10/30 18:50:24+00,a8bed12b5fce4323beb8cf91a43c84b6
115.7678885,-31.73620917,2859310212,node,9.375,clinic,,BetteHealth Naturopathic Clinic,,,,,,,,,,,,,,,,,,,,,,,,22345141,1,2014/05/15 03:24:59+00,42a1b54e4e534442ae69ce624b431f19
115.7694705,-31.73675332,2663358941,node,9.375,doctors,,Joondalup Denture Clinic,,,,,,,,,,,,,,,,,,,,,,,,20467663,1,2014/02/09 16:10:10+00,c8ed0244e93649f9918a5b350f0cfbae
115.7726774,-31.90504467,8961501341,node,9.375,,rehabilitation,Horizons physiotherapy,,,,,,,,,,,,,,,,,,,,,,,,108851894,1,2021/07/30 01:29:25+00,7cbb3922cafa494ea6693fe3fcddc2f1
115.7728494,-31.98589676,8184375892,node,28.125,clinic,clinic,Youth Lab Claremont,,,Medical_Spa,,,,"Mo closed, Tu 09:00-19:00, We 09:00-17:00, Th 09:00-19:00, Fr 09:00-17:00, Sa 09:00-15:00, Su closed",,,,,,,,,,,,,395,Stirling Highway,6010,,114165771,4,2021/11/24 05:33:01+00,5aa8c99cabf84f9ea4401059b247b2d6
115.773251,-31.76425888,2511138503,node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,97313242,2,2021/01/11 14:36:17+00,77b1deed704e46e6b4ab95670681b18e
115.7733897,-31.76422216,2511138502,node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,97313242,2,2021/01/11 14:36:17+00,5f3c8b72b6914ac083be2cc0d74adbd6
115.7736421,-31.76456431,2511138499,node,12.5,clinic,clinic,Pivit Medical Center,,,,,,,,,,,,,,,,,,,,,,,,100354876,2,2021/03/03 13:34:05+00,e57ce5def0d041968c59f4c3bcd47998
115.7744174,-32.06753533,8797088604,node,15.625,doctors,doctor,Clinipath Pathology,,,pathology,,,,,,,,,,,,,,,,,,,,,105809552,1,2021/06/04 04:16:14+00,9f0160447bc24c8393a0ca4b2824c90d
115.7744232,-32.06796465,8879747125,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,114150689,2,2021/11/23 17:55:18+00,fcaba97efbf74856bf9a88f55fa6cb0c
115.7745419,-32.06753608,8797088602,node,15.625,doctors,doctor,Fremantle Family Doctors,,,general,,,,,,,,,,,,,,,,,,,,,107198754,2,2021/06/30 10:12:04+00,0ebbeaab3f2c4cfb96ea0b4f9b7f3f6a
115.7746666,-32.06753675,8797088603,node,15.625,doctors,doctor,Momentum Physiotherapy and Pilates,,,physiotherapy,,,,,,,,,,,,,,,,,,,,,105809552,1,2021/06/04 04:16:14+00,f9c0b4641e4e41b0a24ab6e5ef34a80f
115.7750847,-31.89386933,860203596,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,118495490,3,2022/03/15 05:59:13+00,4dad1f64bbfb4e75b74be0b82c5cdc47
115.776278,-31.89432875,860204068,node,12.5,doctors,doctor,Doubleview Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,119741300,2,2022/04/15 08:38:43+00,87a282d6229549c4baa6384a779828d3
115.7766991,-31.89437057,860203986,node,15.625,pharmacy,pharmacy,TerryWhite Chemmart,,,,,,,,,,,yes,,,,,,,,,,,,,119741300,2,2022/04/15 08:38:43+00,2038aef8ffb04294ad3aba0bebb5bf77
115.7780913,-31.87673723,11090803514,node,9.375,,optometrist,EyeQ,,,,,,,,,,,,,,,,,,,,,,,,144849169,2,2023/12/07 01:17:43+00,853387194386496a9e7ebd62acc767d3
115.7781471,-31.87715716,11399241116,node,12.5,,alternative,Heartschool Chiropractic,,,chiropractic,,,,,,,,,,,,,,,,,,,,,144849169,1,2023/12/07 01:17:43+00,751b0c29fed8424892cbb4857c675f32
115.7783063,-31.89423663,860203968,node,12.5,pharmacy,pharmacy,Friendlies Chemist,,,,,,,,,,,,,,,,,,,,,,,,102275190,3,2021/04/04 14:53:33+00,45e4a4618b9e40808c9f6d10a6c53aa2
115.7783723,-31.87737266,11399241114,node,12.5,,alternative,Heartschool Chiropractic,,,chiropractic,,,,,,,,,,,,,,,,,,,,,144849169,1,2023/12/07 01:17:43+00,912f112dc4254ceea8f9644f03166188
115.7784393,-31.87777667,11396192055,node,9.375,dentist,,HBF Dental,,,,,,,,,,,,,,,,,,,,,,,,144794800,1,2023/12/05 14:51:39+00,d2fcead9dd7446a3968c43b2ae369cee
115.7801471,-32.0572685,9647758733,node,21.875,,physiotherapist,Stack Physio,,local knowledge,,,,,,,,,,,,,,,,,,1-Mar,Zeta Crescent,6163,,127657412,7,2022/10/17 08:47:59+00,39416a4363944060bb6e63838a93beb5
115.7808641,-32.06312066,2160594277,node,12.5,pharmacy,pharmacy,Pharmacy 777,,,,,,,,,,,,,,,,,,,,,,,,114151066,3,2021/11/23 18:05:23+00,75dcb07ed7354eb2b10a3d58596b8214
115.7810283,-32.06349424,8484248880,node,12.5,doctors,doctor,Clinipath Pathology,,,,,,,,,,,,,,,,,,,,,,,,115340527,2,2021/12/24 15:52:36+00,dbb7c53721de4d1dbfa64d4608ecd9a7
115.7811318,-31.98160623,9459460017,node,9.375,,optometrist,The Eye Station,,,,,,,,,,,,,,,,,,,,,,,,116857236,2,2022/02/01 08:51:28+00,bc3cc835094f4a888daa320f95286138
115.7812645,-32.07499715,10898666726,node,25,clinic,clinic,Hamilton Hill Medical Centre,,,,,,,Mo-Fr 08:00-17:00; Su 09:00-13:00; Sa 08:00-16:30,,,,,,,,,,,,,13-Jan,Simms Road,6163,,145136618,4,2023/12/15 05:52:39+00,f12582e0b6eb4b89bf30c7f85d61205f
115.7814021,-31.98179022,9459451518,node,9.375,,optometrist,Harper Preston,,,,,,,,,,,,,,,,,,,,,,,,116857236,2,2022/02/01 08:51:28+00,04b52899747e4a52b1faeb04e2d5ad6a
115.7814728,-31.98181553,9459455018,node,12.5,doctors,doctor,GPs on Bayview,,,,,,,,,,,,,,,,,,,,,,,,120997478,2,2022/05/15 02:04:29+00,f5fc3090903e4369b70b178280256e24
115.7819069,-31.9812272,9459441617,node,9.375,,optometrist,Bayview Optix of Claremont,,,,,,,,,,,,,,,,,,,,,,,,116765561,1,2022/01/30 03:54:11+00,a4fe9c36ecab4535998c9019f7582228
115.7835577,-31.97636721,8899064731,node,25,clinic,vaccination_centre,Claremont Showgrounds COVID-19 Vaccination Community Clinic,,,vaccination,,,,,,,,,,,,,,,,,Gate 8,Ashton Avenue,6010,,116282636,5,2022/01/18 06:42:24+00,ca46558b84f94341aaf1ac254cae0e2c
115.7862882,-31.84520677,442399827,node,9.375,pharmacy,,Carine Glades,,,,,,,,,,,,,,,,,,,,,,,,1841168,1,2009/07/16 02:05:58+00,a309d7fdfa274ea8a6235218f3c70192
115.7877484,-31.98219355,48728587,node,15.625,pharmacy,pharmacy,Stirling Drive In Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,114151112,2,2021/11/23 18:06:49+00,f1a0b2281090419f84e9ae4a01615a8e
115.7882049,-31.78232833,5353572607,node,12.5,doctors,doctor,Rondel Family Practice,,,,,,,,,,,,,,,,,,,,,,,,55641432,2,2018/01/22 00:35:09+00,fcc72647ffab41dfa45a454b8919bb99
115.7882208,-32.03557597,2927257252,node,21.875,clinic,,Feet First Podiatry Perth,,,,,,,,,,,,,,,,,,,,571A,Canning Highway,6154,Alfred Cove,66152074,2,2019/01/09 07:34:29+00,9c21b16b15a1454fb8294c9a0ca7d5f4
115.788499,-31.78252782,5341799221,node,12.5,pharmacy,pharmacy,Woodvale Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,55641432,2,2018/01/22 00:35:08+00,9f0a5829dcd9413fa1522b6b75c2557d
115.7885457,-31.71159261,1340883305,node,12.5,pharmacy,pharmacy,Wizard Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,125051802,3,2022/08/18 09:17:29+00,a3668b9d475e428b9ad19b2baae0cf2d
115.7889408,-31.77281755,4592255789,node,12.5,pharmacy,pharmacy,Guardian Edgewater Pharmacy Plus Newsagency,,,,,,,,,,,,,,,,,,,,,,,,113171286,2,2021/10/30 18:51:19+00,35bd894ec3764e4097d50814e239aad0
115.7891463,-31.77174584,571469052,node,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,113689079,3,2021/11/12 10:12:55+00,5230e291431f43f39781645d4ad0a563
115.7896092,-32.03538134,9739201838,node,6.25,,physiotherapist,,,,,,,,,,,,,,,,,,,,,,,,,120969619,1,2022/05/14 08:58:57+00,ad3dc0a684584b8b87107214c64753fe
115.7898386,-31.8082186,493880389,node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,2453023,1,2009/09/12 01:35:03+00,0c3f684acfb0453d9df606416041d484
115.7903233,-32.03522242,9739201836,node,12.5,pharmacy,pharmacy,Chemist,,,,,,,,,,,,,,,,,,,,,,,,128673787,3,2022/11/09 08:27:38+00,1d0d291913ac4506bdedaf5005b1789f
115.7909518,-31.90869147,3778276556,node,9.375,doctors,,The Woods Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,34511345,1,2015/10/08 14:19:29+00,e6684b8592744f76b45da8e8b6360bb6
115.7910542,-32.08891672,2337818728,node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,16476927,1,2013/06/09 05:45:28+00,7060c801db764de18bd7062c9c62e894
115.7915825,-32.03429421,9739201846,node,9.375,,optometrist,Melville Optical,,,,,,,,,,,,,,,,,,,,,,,,120969619,1,2022/05/14 08:59:08+00,17ce5acd13f24678a603d4cef6ce4fbf
115.7916563,-32.03429505,9739201148,node,15.625,pharmacy,pharmacy,Gerald Burns Pharmacy,,,,,,,08:00-20:00,,,,,,,,,,,,,,,,,120969619,1,2022/05/14 08:58:51+00,3751bcf9f13a4f98a61ad77a05f2ce63
115.7930726,-31.93804272,11558763126,node,12.5,,alternative,Floreat Chiropractic,,,chiropractic,,,,,,,,,,,,,,,,,,,,,146766162,1,2024/01/28 04:13:12+00,0c912ce18eaf448ca908ad2bb6c25596
115.7930755,-31.93784281,11558763128,node,12.5,doctors,doctor,,,,general,,,,,,,,,,,,,,,,,,,,,146766162,1,2024/01/28 04:13:12+00,48b942551c564a8cbdee0307f4cb7570
115.7947152,-31.79902617,493879799,node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,2453083,2,2009/09/12 01:53:31+00,f874eb83b8984330891ab4d955192131
115.795185,-32.03357361,9724237817,node,12.5,dentist,dentist,Attadale Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,135525280,4,2023/04/30 06:42:35+00,53c6c85980f9468488fa947a03bb2bc0
115.7976839,-32.12653043,9488269964,node,15.625,clinic,clinic,Lagoon Medical Centre,,,,,,,Mo-Fr 07:00-21:00; Sa-Su 08:00-18:00,,,,,,,,,,,,,,,,,117139370,1,2022/02/07 23:39:33+00,6b65a634d0ac4edcb74f1089b1ab52ff
115.7979693,-32.06420201,9719772222,node,12.5,clinic,clinic,Apex Radiology,,,,,,,,,,,,,,,,,,,,,,,,120616056,2,2022/05/06 07:00:59+00,c73f2260637d4b4a993d7eb38ca7eda3
115.7992633,-32.06435892,9719773017,node,9.375,,dentist,South Street Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,120614479,1,2022/05/06 06:12:41+00,d78c949d120b453291823bf89905f869
115.7994321,-32.06468037,9719771826,node,12.5,pharmacy,pharmacy,Aliance Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,120614479,1,2022/05/06 06:12:43+00,5e85d59155c743bb8e51ac909ac54d06
115.8011104,-31.93130501,9093311317,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,111222382,1,2021/09/15 04:41:51+00,18d26d8d29a0410ca10c80e26ecc0b92
115.8011388,-31.94091092,8921021823,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,108008861,1,2021/07/15 03:30:43+00,c4c5a7a1995a466d943fec47fcf80d05
115.8012115,-31.93130233,9093311218,node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,111222382,1,2021/09/15 04:41:50+00,093c5bbcf4284086b70ea60a50827ece
115.8012637,-31.93167155,9093311817,node,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,111222382,1,2021/09/15 04:41:52+00,8aa0442664454dc2adf68a69da2d0be2
115.801686,-31.93148908,9093311018,node,6.25,,optometrist,,,,,,,,,,,,,,,,,,,,,,,,,111222382,1,2021/09/15 04:41:45+00,d9976d7e56434a9ea4b7a918c2ec359f
115.8019269,-31.75058405,9572067108,node,15.625,clinic,clinic,Brookside Medical Centre,,,,,,,Mo-Fr 08:30-18:00; Sa 09:00-13:00,,,,,,,,,,,,,,,,,118385886,1,2022/03/12 03:35:12+00,189c65c45cb14cab822ef80b3fd4047e
115.8034277,-31.97956021,48728608,node,15.625,pharmacy,pharmacy,Captain Stirling Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,135810616,3,2023/05/07 13:03:46+00,8b884bfb1ed84d7d87bc020dc9d64c72
115.8070189,-32.35365578,4656435094,node,9.375,doctors,,The Ridge Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,45746574,1,2017/02/02 12:53:38+00,ace6f01a2be24204af9c14c2c0b2f25f
115.8071786,-32.35372124,2201187580,node,18.75,pharmacy,pharmacy,Baldivis Pharmacy,,,,,,,,,,,yes,,,,,,,,,2,,,,142287746,4,2023/10/08 01:00:52+00,5139fa2918414b19955dd9e0a6d15698
115.8072446,-32.05298753,9941793163,node,18.75,doctors,doctor,Caralee Medical Group,,,,,,,Mo-Fr 08:00-17:00; Sa-Su off,,,,,yes,,,,,,,,,,,,134128094,2,2023/03/26 09:06:33+00,409b1060db5b4881b54bb1ebfa8a5c17
115.8072806,-32.24104072,1575275355,node,12.5,hospital,hospital,Kwinana Dental,,,,,,,,,,,,,,,,,,,,,,,,71060408,2,2019/06/08 22:30:32+00,b24df9a15e5a458995445d190f8c8171
115.807409,-32.05298015,9941793162,node,15.625,pharmacy,pharmacy,777 Pharmacy,,,,,,,"Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su,PH 09:00-14:00",,,,,,,,,,,,,,,,,124670014,1,2022/08/09 07:11:15+00,25610461049b40c4a2922ff88aec7224
115.8074313,-32.05297915,8911283906,node,25,doctors,doctor,Willagee Medical Centre,,,,,,,"Mo-Fr 09:00-17:00; Sa 09:00-12:00; Su,PH off",,,,,,,,,,,,,60,Archibald Street,6156,,124670014,5,2022/08/09 07:11:15+00,0dbd87381e744296930a5596639655cc
115.8075255,-32.08305903,582804454,node,9.375,doctors,,Coolbellup Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,11366777,2,2012/04/20 18:03:58+00,ae5986f975614cd28a08a439deabe0ad
115.8075453,-32.08288678,9220488772,node,9.375,,laboratory,PathWest,,,,,,,,,,,,,,,,,,,,,,,,113313972,1,2021/11/03 06:04:42+00,b88974bedfca4a218fe923e8a12c5a76
115.8076792,-32.08244866,9220605135,node,12.5,clinic,clinic,Coolbellup Family Practice,,,,,,,,,,,,,,,,,,,,,,,,113316958,1,2021/11/03 07:12:57+00,c7bc409cea274c58be3e8e34a139c257
115.808519,-32.29775997,8948593418,node,12.5,pharmacy,pharmacy,Good Price Pharmacy Warehouse Baldivis,,,,,,,,,,,,,,,,,,,,,,,,112699501,3,2021/10/19 13:52:03+00,e65494fbc214476499377939b6ddb067
115.8087509,-31.84249246,1450793210,node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,9442894,1,2011/10/01 14:30:21+00,637aa3901a2c460283c89dac3814d815
115.8087864,-32.03245413,2785570481,node,9.375,dentist,,Melville Dental Surgery,,,,,,,,,,,,,,,,,,,,,,,,21647450,1,2014/04/12 14:49:54+00,c030e97c614d49e886e237592ea9e9db
115.8096228,-31.94091578,9162021720,node,15.625,pharmacy,pharmacy,Wembly Pharmacy,Aliance Pharmacy,,,,,,,,,,,,,,,,,,,,,,,124809676,2,2022/08/12 09:28:03+00,708f3974b873498f8583e9a6aea07a6f
115.8098706,-31.96874513,9751099105,node,28.125,,clinic,Perth Radiological Clinic,PerthRadClinic Limited,,radiology,,,,Mo-Fr 08:30-17:00,,,,,,,,,,,,,91,Monash Avenue,6009,,121404838,4,2022/05/24 07:02:33+00,3f5598bd97f241d8ad208b727c6bd91b
115.810196,-31.96918174,7066027634,node,15.625,clinic,clinic,Hollywood Clinic,,,,,,,,,,,,,,,,,,,,91,,,,121142129,2,2022/05/18 11:20:43+00,eb877480aef84fd7af09b4915706c7b4
115.8103917,-31.96824758,9751647936,node,21.875,clinic,clinic,Hollywood Ramsay Clinic - Fenwick Day Unit,,,,,,,,,,,,,,,,,,,,9,Monash Avenue,6009,,121142129,1,2022/05/18 11:20:43+00,a715d6cacf6b4ad3adc7a0fe55ddd8f9
115.8104589,-31.96876474,7066027635,node,21.875,clinic,clinic,Hollywood Ramsay Clinic,,,,,,,,,,,,,,,,,,,,9,Monash Avenue,6009,,121142129,2,2022/05/18 11:20:43+00,768f2c0d1f5f41d38daeb0ddae3cc911
115.8106156,-31.97003284,7065183921,node,25,clinic,clinic,Hollywood Specialist Centre,,,,,,,,,,,,,,,,,,,,95,Monash Avenue,6009,Nedlands,78552198,1,2019/12/18 02:09:34+00,f145f87c28ca4553b79fe0db5e8574ec
115.8106516,-31.96988431,10591073546,node,25,doctors,doctor,West Coast Plastic Surgery,,,plastic_surgery,,,,,,,,,,,,,,,,,95,Monash Avenue,6009,,143713471,2,2023/11/06 23:24:26+00,f6e6d3ea612e4040ad5408c3606bd15e
115.8107236,-32.02967452,310733086,node,21.875,hospital,,Attadale Rehabilitation Hospital,,,,,,,,,,,,,,,,,,,,21,Hislop Road,6156,Attadale,135581294,3,2023/05/01 16:15:24+00,a0222add791045cebbf8a317ef134c58
115.8108502,-31.94066164,9948985776,node,9.375,,physiotherapist,Edwards Spine and Sport,,,,,,,,,,,,,,,,,,,,,,,,124809676,1,2022/08/12 09:28:03+00,211136b87aab486586157658346367e4
115.8108848,-31.97770857,9220719187,node,25,,optometrist,Aculase Laser Eye Surgery,,,surgery,,,,Mo-Fr 08:30-17:30; PH OFF,,,,,,,,,,,,,33,Stirling Highway,6009,,113319808,1,2021/11/03 08:22:22+00,f8020369dbb846e794f5b8573698bda8
115.8110077,-31.94090145,9948985762,node,15.625,clinic,clinic,Wembly Medical Centre,,,,,,,Mo-Fr 08:00-17:30; Sa 08:30-12:00; Su off,,,,,,,,,,,,,,,,,124809676,1,2022/08/12 09:28:03+00,1fd0d0138efe4fb8b3014ca6a0b883be
115.8114013,-31.9406546,9948985764,node,9.375,,alternative,Chi Balance,,,,,,,,,,,,,,,,,,,,,,,,124809676,1,2022/08/12 09:28:03+00,3abc49ebed73466ead15148807ca8dea
115.8121565,-31.84408904,997412913,node,9.375,pharmacy,,Amcal Warwick,,,,,,,,,,,,,,,,,,,,,,,,6419727,1,2010/11/21 04:06:52+00,4707e4d4a60e4e55ad5dac16398746cd
115.8132515,-31.95245733,9894817018,node,6.25,,alternative,,,,,,,,,,,,,,,,,,,,,,,,,137746521,3,2023/06/25 09:58:42+00,cb38f45dbdba412ca6c2dd7206a843d2
115.8140178,-31.96070034,9591256017,node,9.375,,dentist,Health &Dental Acupucture,,,,,,,,,,,,,,,,,,,,,,,,118684373,3,2022/03/20 03:58:25+00,cbb0966cae4243bc92efe75ebf5078fa
115.8150496,-31.98390405,569968917,node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,114151219,2,2021/11/23 18:09:54+00,2c6d9e6078dc4d0eb6c7fa3574311841
115.8150627,-31.98414218,9247323457,node,15.625,doctors,doctor,Nedlands Medical Centre,,,,,,,Mo-Fr 09:00-17:00,,,,,,,,,,,,,,,,,139890062,3,2023/08/14 21:29:46+00,371bb2896c3a43dea338ab6b42773e64
115.8151724,-32.24614061,8899798868,node,25,clinic,vaccination_centre,Kwinana Supa Centre COVID-19 Vaccination Community Clinic,,,vaccination,,,,,,,,,,,,,,,,,46,Meares Avenue,6167,,116045631,4,2022/01/12 00:21:53+00,7aa1c67b81494653a590a1cf3665b0ef
115.8152838,-31.96763603,9029271292,node,12.5,hospital,,Sir Charles Gairdner Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,143062015,3,2023/10/24 12:16:00+00,a811b90a67634e58818f0a1603633167
115.8152838,-31.96763603,9029271292,node,21.875,hospital,hospital,Sir Charles Gairdner Hospital,,,,,,,24-Jul,,,,,yes,yes,,,,,,,,,,,143062015,3,2023/10/24 12:16:00+00,a811b90a67634e58818f0a1603633167
115.8154024,-32.04330702,2785570483,node,9.375,clinic,,Myaree Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,21647450,1,2014/04/12 14:49:54+00,8705d073cf0d48f5a8a51ab7ebdc7d19
115.8154536,-32.03909134,9734383720,node,12.5,pharmacy,pharmacy,Myaree Phqrmacy,,,,,,,,,,,,,,,,,,,,,,,,142505822,4,2023/10/13 05:46:08+00,5535cf7782be4b7bbad591c0eee1b1c3
115.8159018,-32.0402358,2785570482,node,18.75,dentist,dentist,Myaree Dental & Professional Centre,,,,,,,,,,,,,,,,,,,,84,North Lake Road,,,123871428,2,2022/07/21 02:29:44+00,8a6922faec4f4d079aeadb2a751bdc12
115.8167404,-32.06795057,9932826380,node,21.875,pharmacy,pharmacy,TerryWhite Chemmart,,,,,,,"Mo-We,Fr 08:30-18:00; Th 08:30-20:00; Sa 08:30-17:00; Su 11:00-16:00",,,,,,,,,,,,,15,South Street,,,124501725,1,2022/08/05 01:48:58+00,61f3179403dc4d4da9a1a9c866609baf
